,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
87,2018-01-27,4609.795597591861,-14055.44700914366,10925.923779160341,4609.795597591861,4609.795597591861,-6119.9256292699065,-6119.9256292699065,-6119.9256292699065,-6119.9256292699065,-6119.9256292699065,-6119.9256292699065,0.0,0.0,0.0,-1510.1300316780453
88,2018-01-28,4622.392204492773,-10591.785436124937,12854.284768863216,4622.392204492773,4622.392204492773,-2625.872910947556,-2625.872910947556,-2625.872910947556,-2625.872910947556,-2625.872910947556,-2625.872910947556,0.0,0.0,0.0,1996.519293545217
89,2018-01-29,4634.988811393685,-6751.516681741628,18169.890469202986,4634.988811393685,4634.988811393685,1219.6904999786734,1219.6904999786734,1219.6904999786734,1219.6904999786734,1219.6904999786734,1219.6904999786734,0.0,0.0,0.0,5854.679311372358
90,2018-01-30,4647.585418294596,-3841.1945926507346,21019.457100990836,4647.585418294597,4647.585418294597,4182.347514246465,4182.347514246465,4182.347514246465,4182.347514246465,4182.347514246465,4182.347514246465,0.0,0.0,0.0,8829.932932541062
91,2018-01-31,4660.182025195508,-7596.402143406685,18422.874110805857,4660.182025195508,4660.182025195508,97.82711269053091,97.82711269053091,97.82711269053091,97.82711269053091,97.82711269053091,97.82711269053091,0.0,0.0,0.0,4758.009137886039
92,2018-02-01,4672.77863209642,-6405.352677224325,18739.257090620074,4672.77863209642,4672.77863209642,1900.8375297442465,1900.8375297442465,1900.8375297442465,1900.8375297442465,1900.8375297442465,1900.8375297442465,0.0,0.0,0.0,6573.616161840666
93,2018-02-02,4685.375238997331,-6219.97523401793,18035.327515487566,4685.375238997331,4685.375238997331,1345.0958835562776,1345.0958835562776,1345.0958835562776,1345.0958835562776,1345.0958835562776,1345.0958835562776,0.0,0.0,0.0,6030.471122553608
94,2018-02-03,4697.971845898242,-13535.205792211726,11411.035763567746,4697.971845898242,4697.971845898242,-6119.925629260283,-6119.925629260283,-6119.925629260283,-6119.925629260283,-6119.925629260283,-6119.925629260283,0.0,0.0,0.0,-1421.9537833620416
95,2018-02-04,4710.568452799153,-9908.181067770656,13408.6319569812,4710.568452799153,4710.568452799153,-2625.8729109562382,-2625.8729109562382,-2625.8729109562382,-2625.8729109562382,-2625.8729109562382,-2625.8729109562382,0.0,0.0,0.0,2084.695541842915
96,2018-02-05,4723.165059700064,-6971.356130672966,19031.094825294418,4723.165059700064,4723.165059700064,1219.6904999828364,1219.6904999828364,1219.6904999828364,1219.6904999828364,1219.6904999828364,1219.6904999828364,0.0,0.0,0.0,5942.855559682901
97,2018-02-06,4735.761666600975,-3483.5063945040574,21294.05539348214,4735.761666600976,4735.761666600976,4182.347514249607,4182.347514249607,4182.347514249607,4182.347514249607,4182.347514249607,4182.347514249607,0.0,0.0,0.0,8918.109180850583
98,2018-02-07,4748.358275478551,-7890.219164314209,16933.63218215941,4748.358275478551,4748.358275478551,97.82711270157233,97.82711270157233,97.82711270157233,97.82711270157233,97.82711270157233,97.82711270157233,0.0,0.0,0.0,4846.1853881801235
99,2018-02-08,4760.954884356127,-5872.83064693942,19092.460923172566,4760.954884356127,4760.954884356127,1900.8375297432071,1900.8375297432071,1900.8375297432071,1900.8375297432071,1900.8375297432071,1900.8375297432071,0.0,0.0,0.0,6661.792414099335
100,2018-02-09,4773.551493233702,-5967.388505191344,18713.483977250053,4773.551493233702,4773.551493233702,1345.0958835645245,1345.0958835645245,1345.0958835645245,1345.0958835645245,1345.0958835645245,1345.0958835645245,0.0,0.0,0.0,6118.647376798226
101,2018-02-10,4786.148102111278,-12835.293067778106,11233.302285968904,4786.148102111278,4786.148102111278,-6119.925629264536,-6119.925629264536,-6119.925629264536,-6119.925629264536,-6119.925629264536,-6119.925629264536,0.0,0.0,0.0,-1333.7775271532582
102,2018-02-11,4798.744710988853,-10648.623233019802,14871.29867351486,4798.744710988853,4798.744710988853,-2625.8729109499927,-2625.8729109499927,-2625.8729109499927,-2625.8729109499927,-2625.8729109499927,-2625.8729109499927,0.0,0.0,0.0,2172.87180003886
103,2018-02-12,4811.3413198664275,-5861.9193956347835,19038.58584209328,4811.3413198664275,4811.3413198664275,1219.6904999744759,1219.6904999744759,1219.6904999744759,1219.6904999744759,1219.6904999744759,1219.6904999744759,0.0,0.0,0.0,6031.031819840903
104,2018-02-13,4823.937928744003,-4441.810878640694,21669.275987147394,4823.937928744003,4823.937928744003,4182.347514239229,4182.347514239229,4182.347514239229,4182.347514239229,4182.347514239229,4182.347514239229,0.0,0.0,0.0,9006.285442983233
105,2018-02-14,4836.534537621579,-6831.2717932415135,17796.04641417231,4836.534537621579,4836.534537621579,97.82711269510808,97.82711269510808,97.82711269510808,97.82711269510808,97.82711269510808,97.82711269510808,0.0,0.0,0.0,4934.361650316687
106,2018-02-15,4849.131146499155,-5682.831429293716,19729.140365854306,4849.131146499155,4849.131146499155,1900.8375297387136,1900.8375297387136,1900.8375297387136,1900.8375297387136,1900.8375297387136,1900.8375297387136,0.0,0.0,0.0,6749.968676237869
107,2018-02-16,4861.72775537673,-5685.7240343126,18836.868683951558,4861.72775537673,4861.72775537673,1345.0958835629717,1345.0958835629717,1345.0958835629717,1345.0958835629717,1345.0958835629717,1345.0958835629717,0.0,0.0,0.0,6206.823638939702
108,2018-02-17,4874.324364254305,-14192.624741122849,11377.1726572951,4874.324364254305,4874.324364254305,-6119.925629268789,-6119.925629268789,-6119.925629268789,-6119.925629268789,-6119.925629268789,-6119.925629268789,0.0,0.0,0.0,-1245.601265014484
109,2018-02-18,4886.920973131881,-11243.514800213754,14534.395410124085,4886.920973131881,4886.920973131881,-2625.8729109470373,-2625.8729109470373,-2625.8729109470373,-2625.8729109470373,-2625.8729109470373,-2625.8729109470373,0.0,0.0,0.0,2261.0480621848433
110,2018-02-19,4899.5175820094555,-6655.582544770237,18631.30326425051,4899.5175820094555,4899.5175820094555,1219.6904999689534,1219.6904999689534,1219.6904999689534,1219.6904999689534,1219.6904999689534,1219.6904999689534,0.0,0.0,0.0,6119.208081978409
