,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
32,2017-12-03,807.996726430572,-285.66140244848515,1745.4411525062774,807.996726430572,807.996726430572,-103.4798591920028,-103.4798591920028,-103.4798591920028,-103.4798591920028,-103.4798591920028,-103.4798591920028,0.0,0.0,0.0,704.5168672385693
33,2017-12-04,810.7473872584219,66.16115429498618,2105.099015227935,810.7473872584219,810.7473872584219,324.58601495713606,324.58601495713606,324.58601495713606,324.58601495713606,324.58601495713606,324.58601495713606,0.0,0.0,0.0,1135.333402215558
34,2017-12-05,813.4980480862718,189.0317907956749,2263.890229340859,813.4980480862718,813.4980480862718,381.38841428582595,381.38841428582595,381.38841428582595,381.38841428582595,381.38841428582595,381.38841428582595,0.0,0.0,0.0,1194.8864623720976
35,2017-12-06,816.2487089141216,63.04926970125962,2053.7249791540034,816.2487089141216,816.2487089141216,257.45007247428873,257.45007247428873,257.45007247428873,257.45007247428873,257.45007247428873,257.45007247428873,0.0,0.0,0.0,1073.6987813884102
36,2017-12-07,818.9993697419715,204.22086757283597,2254.719744886759,818.9993697419715,818.9993697419715,423.7686275356333,423.7686275356333,423.7686275356333,423.7686275356333,423.7686275356333,423.7686275356333,0.0,0.0,0.0,1242.7679972776048
37,2017-12-08,821.7500305698214,-134.61129374840684,1799.936072716404,821.7500305698214,821.7500305698214,-16.18966725387026,-16.18966725387026,-16.18966725387026,-16.18966725387026,-16.18966725387026,-16.18966725387026,0.0,0.0,0.0,805.5603633159511
38,2017-12-09,824.5006913976713,-1424.895432060851,552.7557088780752,824.5006913976713,824.5006913976713,-1267.5236028098418,-1267.5236028098418,-1267.5236028098418,-1267.5236028098418,-1267.5236028098418,-1267.5236028098418,0.0,0.0,0.0,-443.0229114121705
39,2017-12-10,827.2513522255213,-264.1086065537639,1685.9329465608953,827.2513522255213,827.2513522255213,-103.47985919078877,-103.47985919078877,-103.47985919078877,-103.47985919078877,-103.47985919078877,-103.47985919078877,0.0,0.0,0.0,723.7714930347324
40,2017-12-11,830.0020129868398,77.46254507673143,2130.57575764288,830.0020129868396,830.0020129868396,324.5860149570697,324.5860149570697,324.5860149570697,324.5860149570697,324.5860149570697,324.5860149570697,0.0,0.0,0.0,1154.5880279439095
41,2017-12-12,832.7526737481581,205.4077647597917,2210.0563797935574,832.7526737481583,832.7526737481583,381.3884142859675,381.3884142859675,381.3884142859675,381.3884142859675,381.3884142859675,381.3884142859675,0.0,0.0,0.0,1214.1410880341257
42,2017-12-13,835.5033345094766,140.80751315304894,2140.1489485541524,835.5033345094766,835.5033345094766,257.4500724724624,257.4500724724624,257.4500724724624,257.4500724724624,257.4500724724624,257.4500724724624,0.0,0.0,0.0,1092.953406981939
43,2017-12-14,838.253995270795,217.7740685469898,2292.455819134868,838.253995270795,838.253995270795,423.76862753519373,423.76862753519373,423.76862753519373,423.76862753519373,423.76862753519373,423.76862753519373,0.0,0.0,0.0,1262.0226228059887
44,2017-12-15,841.0046560321134,-191.56925638680372,1872.5440874547928,841.0046560321134,841.0046560321134,-16.189667255551512,-16.189667255551512,-16.189667255551512,-16.189667255551512,-16.189667255551512,-16.189667255551512,0.0,0.0,0.0,824.8149887765619
45,2017-12-16,843.7553167934318,-1411.7317401813007,553.0931777979271,843.7553167934318,843.7553167934318,-1267.5236028096572,-1267.5236028096572,-1267.5236028096572,-1267.5236028096572,-1267.5236028096572,-1267.5236028096572,0.0,0.0,0.0,-423.7682860162254
46,2017-12-17,846.5059775547502,-255.3278078220586,1758.7415505469678,846.5059775547502,846.5059775547502,-103.47985919240759,-103.47985919240759,-103.47985919240759,-103.47985919240759,-103.47985919240759,-103.47985919240759,0.0,0.0,0.0,743.0261183623426
47,2017-12-18,849.2566383160687,229.37768087918766,2273.426131427352,849.2566383160687,849.2566383160687,324.5860149575184,324.5860149575184,324.5860149575184,324.5860149575184,324.5860149575184,324.5860149575184,0.0,0.0,0.0,1173.842653273587
48,2017-12-19,852.0072990773871,223.09561192284627,2182.992042138405,852.0072990773871,852.0072990773871,381.38841428692683,381.38841428692683,381.38841428692683,381.38841428692683,381.38841428692683,381.38841428692683,0.0,0.0,0.0,1233.395713364314
49,2017-12-20,854.7579598387055,120.64554784206187,2087.0873725841334,854.7579598387055,854.7579598387055,257.45007247489497,257.45007247489497,257.45007247489497,257.45007247489497,257.45007247489497,257.45007247489497,0.0,0.0,0.0,1112.2080323136004
50,2017-12-21,857.508620600024,251.3897980016487,2269.3016981886894,857.508620600024,857.508620600024,423.76862753631985,423.76862753631985,423.76862753631985,423.76862753631985,423.76862753631985,423.76862753631985,0.0,0.0,0.0,1281.2772481363438
51,2017-12-22,860.2592813613423,-150.33033174635796,1824.7236191167476,860.2592813613423,860.2592813613423,-16.189667252736882,-16.189667252736882,-16.189667252736882,-16.189667252736882,-16.189667252736882,-16.189667252736882,0.0,0.0,0.0,844.0696141086055
52,2017-12-23,863.0099421226608,-1380.975826161403,633.5891585406628,863.0099421226608,863.0099421226608,-1267.5236028096044,-1267.5236028096044,-1267.5236028096044,-1267.5236028096044,-1267.5236028096044,-1267.5236028096044,0.0,0.0,0.0,-404.5136606869436
53,2017-12-24,865.7606028839793,-236.7836897854571,1774.4890198092155,865.7606028839793,865.7606028839793,-103.47985919164634,-103.47985919164634,-103.47985919164634,-103.47985919164634,-103.47985919164634,-103.47985919164634,0.0,0.0,0.0,762.280743692333
54,2017-12-25,868.5112636452976,229.080750235076,2194.0000741712643,868.5112636452976,868.5112636452976,324.58601495796717,324.58601495796717,324.58601495796717,324.58601495796717,324.58601495796717,324.58601495796717,0.0,0.0,0.0,1193.0972786032648
55,2017-12-26,871.2619244066161,279.12080111129796,2256.6288215351296,871.2619244066161,871.2619244066161,381.388414284649,381.388414284649,381.388414284649,381.388414284649,381.388414284649,381.388414284649,0.0,0.0,0.0,1252.650338691265
56,2017-12-27,874.0125851679345,115.27955192721313,2203.835399432329,874.0125851679345,874.0125851679345,257.4500724730686,257.4500724730686,257.4500724730686,257.4500724730686,257.4500724730686,257.4500724730686,0.0,0.0,0.0,1131.462657641003
57,2017-12-28,876.7632459292529,224.36439477873085,2289.7116032153685,876.7632459292529,876.7632459292529,423.7686275361093,423.7686275361093,423.7686275361093,423.7686275361093,423.7686275361093,423.7686275361093,0.0,0.0,0.0,1300.5318734653622
58,2017-12-29,879.5139066905714,-217.2451133555602,1805.4712813259675,879.5139066905714,879.5139066905714,-16.189667254418076,-16.189667254418076,-16.189667254418076,-16.189667254418076,-16.189667254418076,-16.189667254418076,0.0,0.0,0.0,863.3242394361533
59,2017-12-30,882.2645673810941,-1438.332158783592,658.6208726075043,882.2645673810941,882.2645673810941,-1267.5236028092181,-1267.5236028092181,-1267.5236028092181,-1267.5236028092181,-1267.5236028092181,-1267.5236028092181,0.0,0.0,0.0,-385.259035428124
60,2017-12-31,885.015228071617,-186.1596554038268,1725.7794864123432,885.015228071617,885.015228071617,-103.47985919088508,-103.47985919088508,-103.47985919088508,-103.47985919088508,-103.47985919088508,-103.47985919088508,0.0,0.0,0.0,781.5353688807319
61,2018-01-01,887.7658887621398,158.6477772988169,2217.3181792622354,887.7658887621398,887.7658887621398,324.5860149572663,324.5860149572663,324.5860149572663,324.5860149572663,324.5860149572663,324.5860149572663,0.0,0.0,0.0,1212.351903719406
62,2018-01-02,890.5165494526625,359.6074996989405,2250.825259494722,890.5165494526625,890.5165494526625,381.388414286409,381.388414286409,381.388414286409,381.388414286409,381.388414286409,381.388414286409,0.0,0.0,0.0,1271.9049637390715
63,2018-01-03,893.2672101431853,133.31928127606437,2143.846789562792,893.2672101431851,893.2672101431851,257.450072473734,257.450072473734,257.450072473734,257.450072473734,257.450072473734,257.450072473734,0.0,0.0,0.0,1150.7172826169192
64,2018-01-04,896.0178708337081,233.38441810397794,2323.6593722361977,896.0178708337081,896.0178708337081,423.7686275356697,423.7686275356697,423.7686275356697,423.7686275356697,423.7686275356697,423.7686275356697,0.0,0.0,0.0,1319.7864983693778
65,2018-01-05,898.768531524231,-57.24767169985434,1953.2113697471432,898.768531524231,898.768531524231,-16.189667255045247,-16.189667255045247,-16.189667255045247,-16.189667255045247,-16.189667255045247,-16.189667255045247,0.0,0.0,0.0,882.5788642691857
66,2018-01-06,901.5191922147537,-1395.6845927052482,663.4561432599945,901.5191922147537,901.5191922147537,-1267.5236028097013,-1267.5236028097013,-1267.5236028097013,-1267.5236028097013,-1267.5236028097013,-1267.5236028097013,0.0,0.0,0.0,-366.00441059494756
67,2018-01-07,904.2698529052766,-201.96516707997554,1767.3046197740437,904.2698529052766,904.2698529052766,-103.47985919205111,-103.47985919205111,-103.47985919205111,-103.47985919205111,-103.47985919205111,-103.47985919205111,0.0,0.0,0.0,800.7899937132255
68,2018-01-08,907.0205135957993,213.0047727558545,2264.4377189378524,907.0205135957993,907.0205135957993,324.58601495834955,324.58601495834955,324.58601495834955,324.58601495834955,324.58601495834955,324.58601495834955,0.0,0.0,0.0,1231.606528554149
69,2018-01-09,909.7711742863222,243.19372470846244,2356.187404392399,909.7711742863222,909.7711742863222,381.38841428736833,381.38841428736833,381.38841428736833,381.38841428736833,381.38841428736833,381.38841428736833,0.0,0.0,0.0,1291.1595885736906
70,2018-01-10,912.521834976845,53.22479020202083,2174.3066909922,912.521834976845,912.521834976845,257.4500724743994,257.4500724743994,257.4500724743994,257.4500724743994,257.4500724743994,257.4500724743994,0.0,0.0,0.0,1169.9719074512443
71,2018-01-11,915.2724956673678,310.45996828274554,2271.1771482011955,915.2724956673678,915.2724956673678,423.7686275352301,423.7686275352301,423.7686275352301,423.7686275352301,423.7686275352301,423.7686275352301,0.0,0.0,0.0,1339.0411232025979
72,2018-01-12,918.0231563578906,-106.47576703909648,1875.2099909478322,918.0231563578906,918.0231563578906,-16.189667255672443,-16.189667255672443,-16.189667255672443,-16.189667255672443,-16.189667255672443,-16.189667255672443,0.0,0.0,0.0,901.8334891022181
73,2018-01-13,920.7738170484133,-1276.9592571556154,641.7552842949476,920.7738170484133,920.7738170484133,-1267.5236028093145,-1267.5236028093145,-1267.5236028093145,-1267.5236028093145,-1267.5236028093145,-1267.5236028093145,0.0,0.0,0.0,-346.7497857609012
74,2018-01-14,923.5244777389361,-189.8717760026825,1918.6706082023757,923.5244777389361,923.5244777389361,-103.47985919128988,-103.47985919128988,-103.47985919128988,-103.47985919128988,-103.47985919128988,-103.47985919128988,0.0,0.0,0.0,820.0446185476462
75,2018-01-15,926.2751384294589,254.04561133120637,2247.9952784937263,926.2751384294588,926.2751384294588,324.58601495764873,324.58601495764873,324.58601495764873,324.58601495764873,324.58601495764873,324.58601495764873,0.0,0.0,0.0,1250.8611533871076
76,2018-01-16,929.0257991199817,293.77949227389723,2310.4046620266804,929.0257991199817,929.0257991199817,381.3884142875099,381.3884142875099,381.3884142875099,381.3884142875099,381.3884142875099,381.3884142875099,0.0,0.0,0.0,1310.4142134074916
77,2018-01-17,931.7764598105044,221.59479399486668,2237.8877834669324,931.7764598105045,931.7764598105045,257.4500724750648,257.4500724750648,257.4500724750648,257.4500724750648,257.4500724750648,257.4500724750648,0.0,0.0,0.0,1189.2265322855692
78,2018-01-18,934.5271202891453,435.64705850514963,2372.006455075783,934.5271202891453,934.5271202891453,423.7686275365852,423.7686275365852,423.7686275365852,423.7686275365852,423.7686275365852,423.7686275365852,0.0,0.0,0.0,1358.2957478257304
79,2018-01-19,937.277780767786,-72.73573373743201,1971.7513576667554,937.277780767786,937.277780767786,-16.189667253911864,-16.189667253911864,-16.189667253911864,-16.189667253911864,-16.189667253911864,-16.189667253911864,0.0,0.0,0.0,921.0881135138741
80,2018-01-20,940.0284412464267,-1283.6609385288107,646.1990069628908,940.0284412464267,940.0284412464267,-1267.5236028091301,-1267.5236028091301,-1267.5236028091301,-1267.5236028091301,-1267.5236028091301,-1267.5236028091301,0.0,0.0,0.0,-327.4951615627034
81,2018-01-21,942.7791017250674,-162.01289595652779,1957.4303549900114,942.7791017250674,942.7791017250674,-103.47985919052861,-103.47985919052861,-103.47985919052861,-103.47985919052861,-103.47985919052861,-103.47985919052861,0.0,0.0,0.0,839.2992425345388
82,2018-01-22,945.5297622037083,252.8785146688653,2293.2219992667215,945.5297622037083,945.5297622037083,324.58601495809734,324.58601495809734,324.58601495809734,324.58601495809734,324.58601495809734,324.58601495809734,0.0,0.0,0.0,1270.1157771618057
83,2018-01-23,948.280422682349,308.19650505891605,2343.685486525559,948.280422682349,948.280422682349,381.3884142876513,381.3884142876513,381.3884142876513,381.3884142876513,381.3884142876513,381.3884142876513,0.0,0.0,0.0,1329.6688369700003
84,2018-01-24,951.0310831609899,146.05011678043402,2272.2568878585635,951.0310831609899,951.0310831609899,257.45007247323844,257.45007247323844,257.45007247323844,257.45007247323844,257.45007247323844,257.45007247323844,0.0,0.0,0.0,1208.4811556342283
85,2018-01-25,953.7817436396305,390.62125733348654,2453.612069185418,953.7817436396305,953.7817436396305,423.76862753458005,423.76862753458005,423.76862753458005,423.76862753458005,423.76862753458005,423.76862753458005,0.0,0.0,0.0,1377.5503711742106
86,2018-01-26,956.5324041182713,-63.377762852529685,1921.9249051218355,956.5324041182713,956.5324041182713,-16.189667253205208,-16.189667253205208,-16.189667253205208,-16.189667253205208,-16.189667253205208,-16.189667253205208,0.0,0.0,0.0,940.3427368650661
87,2018-01-27,959.283064596912,-1248.204912164225,734.1770838253517,959.283064596912,959.283064596912,-1267.5236028096133,-1267.5236028096133,-1267.5236028096133,-1267.5236028096133,-1267.5236028096133,-1267.5236028096133,0.0,0.0,0.0,-308.24053821270127
88,2018-01-28,962.0337250755529,-184.34110804907516,1901.7815552634331,962.0337250755529,962.0337250755529,-103.47985918976738,-103.47985918976738,-103.47985918976738,-103.47985918976738,-103.47985918976738,-103.47985918976738,0.0,0.0,0.0,858.5538658857855
89,2018-01-29,964.7843855541935,301.5166658462168,2344.4544041695094,964.7843855541935,964.7843855541935,324.58601495803106,324.58601495803106,324.58601495803106,324.58601495803106,324.58601495803106,324.58601495803106,0.0,0.0,0.0,1289.3704005122245
90,2018-01-30,967.5350460328343,350.513302493815,2285.4094266805832,967.5350460328343,967.5350460328343,381.388414286992,381.388414286992,381.388414286992,381.388414286992,381.388414286992,381.388414286992,0.0,0.0,0.0,1348.9234603198263
91,2018-01-31,970.285706511475,223.93963423005522,2283.918954887862,970.2857065114749,970.2857065114749,257.4500724721368,257.4500724721368,257.4500724721368,257.4500724721368,257.4500724721368,257.4500724721368,0.0,0.0,0.0,1227.735778983612
92,2018-02-01,973.0363669901159,269.01293761327247,2376.9861696753865,973.0363669901159,973.0363669901159,423.76862753570606,423.76862753570606,423.76862753570606,423.76862753570606,423.76862753570606,423.76862753570606,0.0,0.0,0.0,1396.804994525822
93,2018-02-02,975.7870274687565,-38.91104451086413,1905.7873832669757,975.7870274687565,975.7870274687565,-16.18966725383243,-16.18966725383243,-16.18966725383243,-16.18966725383243,-16.18966725383243,-16.18966725383243,0.0,0.0,0.0,959.597360214924
94,2018-02-03,978.5376879473973,-1438.6217670237245,830.3961516711547,978.5376879473973,978.5376879473973,-1267.523602809227,-1267.523602809227,-1267.523602809227,-1267.523602809227,-1267.523602809227,-1267.523602809227,0.0,0.0,0.0,-288.98591486182966
95,2018-02-04,981.288348426038,-136.2301051548,1884.0700957839435,981.288348426038,981.288348426038,-103.47985919093344,-103.47985919093344,-103.47985919093344,-103.47985919093344,-103.47985919093344,-103.47985919093344,0.0,0.0,0.0,877.8084892351046
96,2018-02-05,984.0390089046789,339.0063034350588,2292.6700147938886,984.0390089046789,984.0390089046789,324.58601495847984,324.58601495847984,324.58601495847984,324.58601495847984,324.58601495847984,324.58601495847984,0.0,0.0,0.0,1308.6250238631587
97,2018-02-06,986.7896693833197,399.0206859308951,2369.0162501308014,986.7896693833197,986.7896693833197,381.38841428795155,381.38841428795155,381.38841428795155,381.38841428795155,381.38841428795155,381.38841428795155,0.0,0.0,0.0,1368.1780836712712
98,2018-02-07,989.5403298892455,229.95468339181085,2197.1949094227175,989.5403298892455,989.5403298892455,257.45007247456937,257.45007247456937,257.45007247456937,257.45007247456937,257.45007247456937,257.45007247456937,0.0,0.0,0.0,1246.9904023638148
99,2018-02-08,992.2909903951712,404.2769130420594,2496.633817636986,992.2909903951711,992.2909903951711,423.7686275352666,423.7686275352666,423.7686275352666,423.7686275352666,423.7686275352666,423.7686275352666,0.0,0.0,0.0,1416.0596179304378
100,2018-02-09,995.041650901097,-58.64595594140997,2004.0390117339434,995.041650901097,995.041650901097,-16.18966725207169,-16.18966725207169,-16.18966725207169,-16.18966725207169,-16.18966725207169,-16.18966725207169,0.0,0.0,0.0,978.8519836490253
101,2018-02-10,997.7923114070228,-1320.3522123185796,790.0449647881875,997.7923114070228,997.7923114070228,-1267.5236028093764,-1267.5236028093764,-1267.5236028093764,-1267.5236028093764,-1267.5236028093764,-1267.5236028093764,0.0,0.0,0.0,-269.7312914023536
102,2018-02-11,1000.5429719129487,-112.69798000684716,1873.4410070287167,1000.5429719129487,1000.5429719129487,-103.47985919062498,-103.47985919062498,-103.47985919062498,-103.47985919062498,-103.47985919062498,-103.47985919062498,0.0,0.0,0.0,897.0631127223237
103,2018-02-12,1003.2936324188745,328.6976987307453,2260.0077291931602,1003.2936324188745,1003.2936324188745,324.586014957264,324.586014957264,324.586014957264,324.586014957264,324.586014957264,324.586014957264,0.0,0.0,0.0,1327.8796473761386
104,2018-02-13,1006.0442929248003,376.8358926849021,2398.673167993121,1006.0442929248003,1006.0442929248003,381.3884142856736,381.3884142856736,381.3884142856736,381.3884142856736,381.3884142856736,381.3884142856736,0.0,0.0,0.0,1387.4327072104738
105,2018-02-14,1008.794953430726,199.15773443541292,2232.022585400911,1008.794953430726,1008.794953430726,257.450072472743,257.450072472743,257.450072472743,257.450072472743,257.450072472743,257.450072472743,0.0,0.0,0.0,1266.245025903469
106,2018-02-15,1011.545613936652,436.0982086262036,2439.164010044533,1011.545613936652,1011.545613936652,423.76862753505594,423.76862753505594,423.76862753505594,423.76862753505594,423.76862753505594,423.76862753505594,0.0,0.0,0.0,1435.3142414717079
107,2018-02-16,1014.2962744425778,-22.571786343136186,1991.674353536004,1014.2962744425778,1014.2962744425778,-16.189667252698992,-16.189667252698992,-16.189667252698992,-16.189667252698992,-16.189667252698992,-16.189667252698992,0.0,0.0,0.0,998.1066071898788
108,2018-02-17,1017.0469349485035,-1291.2936868400052,755.7818624243326,1017.0469349485035,1017.0469349485035,-1267.5236028095258,-1267.5236028095258,-1267.5236028095258,-1267.5236028095258,-1267.5236028095258,-1267.5236028095258,0.0,0.0,0.0,-250.4766678610223
109,2018-02-18,1019.7975954544293,-85.96761380665869,1944.1491141322865,1019.7975954544293,1019.7975954544293,-103.479859189411,-103.479859189411,-103.479859189411,-103.479859189411,-103.479859189411,-103.479859189411,0.0,0.0,0.0,916.3177362650183
110,2018-02-19,1022.5482559603552,333.11038653364795,2370.6227182782613,1022.5482559603552,1022.5482559603552,324.58601495719773,324.58601495719773,324.58601495719773,324.58601495719773,324.58601495719773,324.58601495719773,0.0,0.0,0.0,1347.1342709175528
111,2018-02-20,1025.298916466281,412.1355401325557,2394.087603735098,1025.298916466281,1025.298916466281,381.3884142874336,381.3884142874336,381.3884142874336,381.3884142874336,381.3884142874336,381.3884142874336,0.0,0.0,0.0,1406.6873307537146
112,2018-02-21,1028.0495769722068,264.0444575996463,2299.0359722736334,1028.0495769722068,1028.0495769722068,257.4500724734084,257.4500724734084,257.4500724734084,257.4500724734084,257.4500724734084,257.4500724734084,0.0,0.0,0.0,1285.4996494456152
