,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,country
10,2017-11-11,185.2920343415901,-1228.8186545191102,1165.3219086885654,185.2920343415901,185.2920343415901,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.2346006009613213,-1.2346006009613213,-1.2346006009613213,-0.7650519507098207,-0.7650519507098207,-0.7650519507098207,-0.24882293798893151,-0.24882293798893151,-0.24882293798893151,0.0,0.0,0.0,-43.46962260988282,eire
11,2017-11-12,185.74697113009537,-1128.401071713536,1124.6288824431056,185.74697113009537,185.74697113009537,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.1027399936587396,-1.1027399936587396,-1.1027399936587396,-0.5355664810447991,-0.5355664810447991,-0.5355664810447991,-0.34644780035137157,-0.34644780035137157,-0.34644780035137157,0.0,0.0,0.0,-19.083642636036096,eire
12,2017-11-13,186.20190791860068,-1106.7486527059514,1237.0824470876942,186.20190791860068,186.20190791860068,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.3318363173139869,-0.3318363173139869,-0.3318363173139869,0.32468183785426835,0.32468183785426835,0.32468183785426835,-0.4357924429056861,-0.4357924429056861,-0.4357924429056861,0.0,0.0,0.0,124.41335251805414,eire
13,2017-11-14,186.65684470710596,-1040.2326986724308,1179.0789305008143,186.65684470710596,186.65684470710596,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.6115669922889158,-0.6115669922889158,-0.6115669922889158,0.12466122706795205,0.12466122706795205,0.12466122706795205,-0.5155025070942987,-0.5155025070942987,-0.5155025070942987,0.0,0.0,0.0,72.50367959944194,eire
14,2017-11-15,187.11178149561124,-1213.3234696349516,1189.539835796408,187.11178149561124,187.11178149561124,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.7951102487711839,-0.7951102487711839,-0.7951102487711839,0.010007345376024782,0.010007345376024782,0.010007345376024782,-0.5843918818846394,-0.5843918818846394,-0.5843918818846394,0.0,0.0,0.0,38.33728636261639,eire
15,2017-11-16,187.5667182841165,-1075.140879603023,1281.7094429799968,187.5667182841165,187.5667182841165,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.46537120792093906,-0.46537120792093906,-0.46537120792093906,0.3968291472509631,0.3968291472509631,0.3968291472509631,-0.641474642909333,-0.641474642909333,-0.641474642909333,0.0,0.0,0.0,100.27856803047071,eire
16,2017-11-17,188.02165507262177,-996.5167579524372,1200.3359585359854,188.02165507262177,188.02165507262177,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.46227957930354,-0.46227957930354,-0.46227957930354,0.4444388742055294,0.4444388742055294,0.4444388742055294,-0.6859927412465003,-0.6859927412465003,-0.6859927412465003,0.0,0.0,0.0,101.10308346569487,eire
17,2017-11-18,188.47659186112708,-1280.027293006135,1006.0543153051318,188.47659186112708,188.47659186112708,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.7032162892902944,-1.7032162892902944,-1.7032162892902944,-0.7650519507102302,-0.7650519507102302,-0.7650519507102302,-0.717438626317495,-0.717438626317495,-0.717438626317495,0.0,0.0,0.0,-132.5398095466631,eire
18,2017-11-19,188.93152864963236,-1254.6324627257586,1105.609808697645,188.93152864963236,188.93152864963236,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.4918643007713925,-1.4918643007713925,-1.4918643007713925,-0.5355664810443249,-0.5355664810443249,-0.5355664810443249,-0.7355721074644987,-0.7355721074644987,-0.7355721074644987,0.0,0.0,0.0,-92.92867423292174,eire
19,2017-11-20,189.38646543813763,-994.157195682631,1201.4489045418388,189.38646543813763,189.38646543813763,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.6364747739040532,-0.6364747739040532,-0.6364747739040532,0.32468183785456,0.32468183785456,0.32468183785456,-0.740430899496044,-0.740430899496044,-0.740430899496044,0.0,0.0,0.0,68.8467576679112,eire
20,2017-11-21,189.84140218632942,-1149.667212364012,1221.9839522420195,189.84140218632942,189.84140218632942,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.8283989405840534,-0.8283989405840534,-0.8283989405840534,0.12466122706805442,0.12466122706805442,0.12466122706805442,-0.7323344553895386,-0.7323344553895386,-0.7323344553895386,0.0,0.0,0.0,32.576985736182934,eire
21,2017-11-22,190.29633893452117,-1123.5549415911935,1143.9766360348547,190.29633893452117,190.29633893452117,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.9225992271213028,-0.9225992271213028,-0.9225992271213028,0.010007345376310733,0.010007345376310733,0.010007345376310733,-0.7118808602350443,-0.7118808602350443,-0.7118808602350443,0.0,0.0,0.0,14.729083709518452,eire
22,2017-11-23,190.75127568271296,-1007.2869702801974,1259.553305437455,190.75127568271296,190.75127568271296,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.5038333050335458,-0.5038333050335458,-0.5038333050335458,0.3968291472514254,0.3968291472514254,0.3968291472514254,-0.6799367400224021,-0.6799367400224021,-0.6799367400224021,0.0,0.0,0.0,94.64443001612665,eire
23,2017-11-24,191.20621243090474,-996.1987783347007,1226.221111771787,191.20621243090474,191.20621243090474,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.41390716021372753,-0.41390716021372753,-0.41390716021372753,0.4444388742050653,0.4444388742050653,0.4444388742050653,-0.6376203221562237,-0.6376203221562237,-0.6376203221562237,0.0,0.0,0.0,112.06459202840624,eire
24,2017-11-25,191.66114917909653,-1261.4251391919197,996.342211845185,191.66114917909653,191.66114917909653,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.5720556297631492,-1.5720556297631492,-1.5720556297631492,-0.7650519507091771,-0.7650519507091771,-0.7650519507091771,-0.5862779667914031,-0.5862779667914031,-0.5862779667914031,0.0,0.0,0.0,-109.64083939477695,eire
25,2017-11-26,192.1160859272883,-1200.4101332558696,1094.9064288043196,192.1160859272883,192.1160859272883,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.2837468575281046,-1.2837468575281046,-1.2837468575281046,-0.5355664810448884,-0.5355664810448884,-0.5355664810448884,-0.5274546642206474,-0.5274546642206474,-0.5274546642206474,0.0,0.0,0.0,-54.51233566246737,eire
26,2017-11-27,192.57102267548007,-1035.9531164068294,1212.5919018448978,192.57102267548007,192.57102267548007,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.3589030332320017,-0.3589030332320017,-0.3589030332320017,0.32468183785433874,0.32468183785433874,0.32468183785433874,-0.46285915882377127,-0.46285915882377127,-0.46285915882377127,0.0,0.0,0.0,123.45669852466169,eire
27,2017-11-28,193.02595942367185,-1096.7754405144865,1243.8943963799147,193.02595942367185,193.02595942367185,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.49038899511550627,-0.49038899511550627,-0.49038899511550627,0.12466122706750477,0.12466122706750477,0.12466122706750477,-0.3943245099204419,-0.3943245099204419,-0.3943245099204419,0.0,0.0,0.0,98.36815315069093,eire
28,2017-11-29,193.48089617186363,-1024.3764136425384,1309.4608999666814,193.48089617186363,193.48089617186363,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.5344833969378658,-0.5344833969378658,-0.5344833969378658,0.010007345376596727,0.010007345376596727,0.010007345376596727,-0.3237650300518935,-0.3237650300518935,-0.3237650300518935,0.0,0.0,0.0,90.06856954334343,eire
29,2017-11-30,193.93583292005542,-886.3336316982666,1298.6389012965353,193.93583292005542,193.93583292005542,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.07702721306432153,-0.07702721306432153,-0.07702721306432153,0.396829147250721,0.396829147250721,0.396829147250721,-0.2531306480524734,-0.2531306480524734,-0.2531306480524734,0.0,0.0,0.0,178.99749619691565,eire
30,2017-12-01,194.3907696682472,-929.06121732312,1333.0229991801518,194.3907696682472,194.3907696682472,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.03935333729128072,0.03935333729128072,0.03935333729128072,0.4444388742059102,0.4444388742059102,0.4444388742059102,-0.1843598246520604,-0.1843598246520604,-0.1843598246520604,0.0,0.0,0.0,202.04069519331338,eire
31,2017-12-02,194.84570641643896,-1161.3807820605205,1241.0861680715605,194.84570641643896,194.84570641643896,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.1051098628409781,-1.1051098628409781,-1.1051098628409781,-0.7650519507101209,-0.7650519507101209,-0.7650519507101209,-0.11933219986828816,-0.11933219986828816,-0.11933219986828816,0.0,0.0,0.0,-20.48020547658539,eire
32,2017-12-03,195.30064316463074,-1153.6675463324366,1135.940413004839,195.30064316463074,195.30064316463074,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.8161143657357998,-0.8161143657357998,-0.8161143657357998,-0.5355664810468892,-0.5355664810468892,-0.5355664810468892,-0.05982217242634133,-0.05982217242634133,-0.05982217242634133,0.0,0.0,0.0,35.912982640534366,eire
33,2017-12-04,195.75557991282253,-839.8525269817748,1360.195117812789,195.75557991282253,195.75557991282253,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.0965015245152305,0.0965015245152305,0.0965015245152305,0.32468183785411736,0.32468183785411736,0.32468183785411736,-0.007454601076317735,-0.007454601076317735,-0.007454601076317735,0.0,0.0,0.0,214.64629180677295,eire
34,2017-12-05,196.2105166610143,-1001.6294087700661,1383.2950468337554,196.2105166610143,196.2105166610143,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.059728261119954947,-0.059728261119954947,-0.059728261119954947,0.12466122706695498,0.12466122706695498,0.12466122706695498,0.0363362240756592,0.0363362240756592,0.0363362240756592,0.0,0.0,0.0,184.49120368740398,eire
35,2017-12-06,196.6654534092061,-925.1006005861243,1326.0858451732445,196.6654534092061,196.6654534092061,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.14037510251258287,-0.14037510251258287,-0.14037510251258287,0.010007345376354879,0.010007345376354879,0.010007345376354879,0.07034326437363136,0.07034326437363136,0.07034326437363136,0.0,0.0,0.0,169.0585202262052,eire
36,2017-12-07,197.12039015739785,-867.0581992197513,1432.536460736788,197.12039015739785,197.12039015739785,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.26972152983189507,0.26972152983189507,0.26972152983189507,0.396829147251089,0.396829147251089,0.396829147251089,0.09361809484337524,0.09361809484337524,0.09361809484337524,0.0,0.0,0.0,250.28800335171124,eire
37,2017-12-08,197.57532690558963,-878.4692021769972,1409.1893699301231,197.57532690558963,197.57532690558963,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.32920926059421624,0.32920926059421624,0.32920926059421624,0.4444388742054461,0.4444388742054461,0.4444388742054461,0.1054960986513393,0.1054960986513393,0.1054960986513393,0.0,0.0,0.0,262.6189541878394,eire
38,2017-12-09,198.03026365378142,-1164.1607501861035,1082.257128787524,198.03026365378142,198.03026365378142,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.8801628656243808,-0.8801628656243808,-0.8801628656243808,-0.7650519507099962,-0.7650519507099962,-0.7650519507099962,0.10561479734818446,0.10561479734818446,0.10561479734818446,0.0,0.0,0.0,23.731379315917493,eire
39,2017-12-10,198.48520040197317,-1095.1703359405444,1191.167941224532,198.4852004019732,198.4852004019732,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.6623674027412827,-0.6623674027412827,-0.6623674027412827,-0.5355664810456963,-0.5355664810456963,-0.5355664810456963,0.09392479056698277,0.09392479056698277,0.09392479056698277,0.0,0.0,0.0,67.0150737291352,eire
40,2017-12-11,198.94013694322896,-970.618515782392,1426.5945555196354,198.94013694322896,198.94013694322896,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.1746490895942858,0.1746490895942858,0.1746490895942858,0.3246818378536483,0.3246818378536483,0.3246818378536483,0.07069296400320663,0.07069296400320663,0.07069296400320663,0.0,0.0,0.0,233.68485074412646,eire
41,2017-12-12,199.39507348448475,-956.4690203623877,1427.322254541528,199.39507348448475,199.39507348448475,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.05956666532831196,-0.05956666532831196,-0.05956666532831196,0.12466122706751032,0.12466122706751032,0.12466122706751032,0.036497819866746856,0.036497819866746856,0.036497819866746856,0.0,0.0,0.0,187.51777387412028,eire
42,2017-12-13,199.85001002574052,-978.447879642734,1398.9311536297182,199.85001002574052,199.85001002574052,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.21850138239020056,-0.21850138239020056,-0.21850138239020056,0.010007345375698834,0.010007345375698834,0.010007345375698834,-0.007783015503330271,-0.007783015503330271,-0.007783015503330271,0.0,0.0,0.0,156.18250656442078,eire
43,2017-12-14,200.3049465669963,-927.0564414359152,1376.3910555117998,200.3049465669963,200.3049465669963,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.11511058318975212,0.11511058318975212,0.11511058318975212,0.3968291472514568,0.3968291472514568,0.3968291472514568,-0.06099285179913558,-0.06099285179913558,-0.06099285179913558,0.0,0.0,0.0,223.36216578211537,eire
44,2017-12-15,200.75988310825207,-943.3007667663182,1378.3319393895356,200.75988310825207,200.75988310825207,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.10199004928910041,0.10199004928910041,0.10199004928910041,0.44443887420498196,0.44443887420498196,0.44443887420498196,-0.12172311265331243,-0.12172311265331243,-0.12172311265331243,0.0,0.0,0.0,221.23539348173674,eire
45,2017-12-16,201.21481964950786,-1203.3098943501661,1157.241667902921,201.21481964950786,201.21481964950786,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.174124659839349,-1.174124659839349,-1.174124659839349,-0.76505195071094,-0.76505195071094,-0.76505195071094,-0.18834699686584017,-0.18834699686584017,-0.18834699686584017,0.0,0.0,0.0,-35.036462026106534,eire
46,2017-12-17,201.66975619076365,-1120.8783819135404,1226.4575959583399,201.66975619076365,201.66975619076365,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.015351012869715,-1.015351012869715,-1.015351012869715,-0.5355664810469785,-0.5355664810469785,-0.5355664810469785,-0.25905881956016735,-0.25905881956016735,-0.25905881956016735,0.0,0.0,0.0,-3.0958350227166918,eire
47,2017-12-18,202.1246927320194,-1018.7142642850059,1324.052430881624,202.1246927320194,202.1246927320194,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.22796195530346877,-0.22796195530346877,-0.22796195530346877,0.3246818378541876,0.3246818378541876,0.3246818378541876,-0.33191808089508723,-0.33191808089508723,-0.33191808089508723,0.0,0.0,0.0,156.04795256171545,eire
48,2017-12-19,202.5796292732752,-1075.141418861254,1299.2312621058009,202.5796292732752,202.5796292732752,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.500961670084166,-0.500961670084166,-0.500961670084166,0.12466122706761265,0.12466122706761265,0.12466122706761265,-0.40489718488920956,-0.40489718488920956,-0.40489718488920956,0.0,0.0,0.0,101.09499986750404,eire
49,2017-12-20,203.03456581453096,-1095.7364646002056,1185.004662990811,203.03456581453096,203.03456581453096,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.6866500000510241,-0.6866500000510241,-0.6866500000510241,0.010007345376399066,0.010007345376399066,0.010007345376399066,-0.4759316331648539,-0.4759316331648539,-0.4759316331648539,0.0,0.0,0.0,63.62088118762363,eire
50,2017-12-21,203.48950235578675,-1023.5493865287991,1307.5147905980496,203.48950235578675,203.48950235578675,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.3668680156034853,-0.3668680156034853,-0.3668680156034853,0.3968291472519191,0.3968291472519191,0.3968291472519191,-0.5429714505928352,-0.5429714505928352,-0.5429714505928352,0.0,0.0,0.0,128.83571243037852,eire
51,2017-12-22,203.94443889704255,-1005.9586362266541,1306.1888161572326,203.94443889704255,203.94443889704255,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.38031940184554314,-0.38031940184554314,-0.38031940184554314,0.4444388742058269,0.4444388742058269,0.4444388742058269,-0.6040325637888009,-0.6040325637888009,-0.6040325637888009,0.0,0.0,0.0,126.3804118859944,eire
52,2017-12-23,204.3993754382983,-1299.8733607833683,1003.0880122912654,204.3993754382983,204.3993754382983,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.643024513168809,-1.643024513168809,-1.643024513168809,-0.7650519507098869,-0.7650519507098869,-0.7650519507098869,-0.6572468501963529,-0.6572468501963529,-0.6572468501963529,0.0,0.0,0.0,-131.4338088832204,eire
53,2017-12-24,204.8543119795541,-1204.2213220160186,1005.035727329365,204.8543119795541,204.8543119795541,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.4572017985155823,-1.4572017985155823,-1.4572017985155823,-0.5355664810465042,-0.5355664810465042,-0.5355664810465042,-0.7009096052065089,-0.7009096052065089,-0.7009096052065089,0.0,0.0,0.0,-93.65975987072433,eire
54,2017-12-25,205.30924852080986,-1057.9596663800266,1173.6775895261123,205.30924852080986,205.30924852080986,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.6295671111244737,-0.6295671111244737,-0.6295671111244737,0.324681837854727,0.324681837854727,0.324681837854727,-0.7335232367166316,-0.7335232367166316,-0.7335232367166316,0.0,0.0,0.0,76.05329804242696,eire
55,2017-12-26,205.76418506206565,-1096.482140999977,1231.0115894828148,205.76418506206562,205.76418506206562,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.8499005743045243,-0.8499005743045243,-0.8499005743045243,0.12466122706641088,0.12466122706641088,0.12466122706641088,-0.753836089108366,-0.753836089108366,-0.753836089108366,0.0,0.0,0.0,30.885086006513642,eire
56,2017-12-27,206.21912160332144,-1148.3827999385012,1168.7206405805573,206.21912160332144,206.21912160332144,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.9715937863388293,-0.9715937863388293,-0.9715937863388293,0.010007345375742938,0.010007345375742938,0.010007345375742938,-0.7608754194520031,-0.7608754194520031,-0.7608754194520031,0.0,0.0,0.0,5.857904429282889,eire
57,2017-12-28,206.67405814457723,-1065.732465176493,1149.195743492725,206.67405814457723,206.67405814457723,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.5778702596828876,-0.5778702596828876,-0.5778702596828876,0.3968291472512147,0.3968291472512147,0.3968291472512147,-0.7539736946715332,-0.7539736946715332,-0.7539736946715332,0.0,0.0,0.0,87.24326649485417,eire
58,2017-12-29,207.12899468583305,-974.9674969213723,1276.2767811610563,207.12899468583305,207.12899468583305,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.509074383681091,-0.509074383681091,-0.509074383681091,0.4444388742053627,0.4444388742053627,0.4444388742053627,-0.7327875456238847,-0.7327875456238847,-0.7327875456238847,0.0,0.0,0.0,101.6849293736586,eire
59,2017-12-30,207.5839312219106,-1312.550143033525,1009.6572799405386,207.5839312219106,207.5839312219106,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.6830865611817278,-1.6830865611817278,-1.6830865611817278,-0.765051950709368,-0.765051950709368,-0.765051950709368,-0.6973088982097908,-0.6973088982097908,-0.6973088982097908,0.0,0.0,0.0,-141.7977937349592,eire
60,2017-12-31,208.03886775798824,-1218.9343386153666,984.3265760035349,208.03886775798824,208.03886775798824,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.404160191221031,-1.404160191221031,-1.404160191221031,-0.53556648104603,-0.53556648104603,-0.53556648104603,-0.6478679979124323,-0.6478679979124323,-0.6478679979124323,0.0,0.0,0.0,-84.08102857447533,eire
61,2018-01-01,208.4938042940658,-1093.659044772518,1268.0305212904366,208.4938042940658,208.4938042940658,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.4811721218593014,-0.4811721218593014,-0.4811721218593014,0.3246818378545058,0.3246818378545058,0.3246818378545058,-0.585128247451238,-0.585128247451238,-0.585128247451238,0.0,0.0,0.0,108.17239808737222,eire
62,2018-01-02,208.94874083014344,-1069.4879540036093,1167.3841481239826,208.94874083014344,208.94874083014344,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.6061374674440115,-0.6061374674440115,-0.6061374674440115,0.1246612270676182,0.1246612270676182,0.1246612270676182,-0.5100729822490606,-0.5100729822490606,-0.5100729822490606,0.0,0.0,0.0,82.29708023774516,eire
63,2018-01-03,209.40367736622102,-1120.0025306333798,1165.1749516748491,209.40367736622102,209.40367736622102,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.6347028766809937,-0.6347028766809937,-0.6347028766809937,0.010007345376028917,0.010007345376028917,0.010007345376028917,-0.42398450979445346,-0.42398450979445346,-0.42398450979445346,0.0,0.0,0.0,76.49456095430185,eire
64,2018-01-04,209.8586139022986,-975.5450609550782,1287.6175274089794,209.8586139022986,209.8586139022986,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.1523124965568145,-0.1523124965568145,-0.1523124965568145,0.3968291472515827,0.3968291472515827,0.3968291472515827,-0.32841593154582804,-0.32841593154582804,-0.32841593154582804,0.0,0.0,0.0,177.89452449488687,eire
65,2018-01-05,210.3135504383762,-868.1069543804977,1455.3649268185682,210.3135504383762,210.3135504383762,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.0014432828413251317,-0.0014432828413251317,-0.0014432828413251317,0.44443887420465444,0.44443887420465444,0.44443887420465444,-0.22515644478341046,-0.22515644478341046,-0.22515644478341046,0.0,0.0,0.0,210.01000849973033,eire
66,2018-01-06,210.7684869744538,-1148.2134848312007,1060.4204284437774,210.7684869744538,210.7684869744538,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-1.1019686451639465,-1.1019686451639465,-1.1019686451639465,-0.7650519507092433,-0.7650519507092433,-0.7650519507092433,-0.11619098219213433,-0.11619098219213433,-0.11619098219213433,0.0,0.0,0.0,-21.49177706003997,eire
67,2018-01-07,211.22342351053143,-1159.2641956778632,1259.7052722796786,211.22342351053143,211.22342351053143,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,-0.7599473781777194,-0.7599473781777194,-0.7599473781777194,-0.5355664810465934,-0.5355664810465934,-0.5355664810465934,-0.0036551848685567323,-0.0036551848685567323,-0.0036551848685567323,0.0,0.0,0.0,50.70473660398101,eire
68,2018-01-08,211.678360046609,-884.4661863421692,1374.9382117793684,211.678360046609,211.678360046609,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.21416930917903024,0.21416930917903024,0.21416930917903024,0.3246818378547973,0.3246818378547973,0.3246818378547973,0.11021318358680206,0.11021318358680206,0.11021318358680206,0.0,0.0,0.0,257.01336818594126,eire
69,2018-01-09,212.13329658268663,-938.8802221877884,1353.5904735905085,212.13329658268663,212.13329658268663,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.1270607057730155,0.1270607057730155,0.1270607057730155,0.12466122706772051,0.12466122706772051,0.12466122706772051,0.2231251909678641,0.2231251909678641,0.2231251909678641,0.0,0.0,0.0,239.08710296443923,eire
70,2018-01-10,212.58823311876424,-929.1683602819332,1372.8916239743298,212.58823311876424,212.58823311876424,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.12207444799493392,0.12207444799493392,0.12207444799493392,0.010007345376314841,0.010007345376314841,0.010007345376314841,0.33279281488118817,0.33279281488118817,0.33279281488118817,0.0,0.0,0.0,238.53982432695568,eire
71,2018-01-11,213.04316965484182,-799.3519221539322,1446.3786807040524,213.04316965484185,213.04316965484185,-0.22072571226256912,-0.22072571226256912,-0.22072571226256912,0.6130843165322378,0.6130843165322378,0.6130843165322378,0.3968291472519505,0.3968291472519505,0.3968291472519505,0.43698088154285647,0.43698088154285647,0.43698088154285647,0.0,0.0,0.0,343.6565957145421,eire
